"1932582309276102732","https://x.com/JohnLemonNFT/status/1932582309276102732","@rektmando 🤣","Twitter for iPhone",0,0,1,0,20,"Tue Jun 10 23:35:02 +0000 2025","qme",0,true,"1932538772219994133","1932538772219994133","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932574402991825093","https://x.com/JohnLemonNFT/status/1932574402991825093","@BorisVagner @opensea @RichVagner Ngl, I always forget that your brother is also in this space, as I just know you. Wish I could work with my brother on something! 

You gotta link up with @tyguyot and @chrismguyot!","Twitter for iPhone",0,0,2,0,15,"Tue Jun 10 23:03:37 +0000 2025","en",0,true,"1932574034048217456","1932559801751400637","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932573980504043991","https://x.com/JohnLemonNFT/status/1932573980504043991","@BorisVagner @opensea @RichVagner Congrats!! This is awesome!","Twitter for iPhone",0,1,2,0,16,"Tue Jun 10 23:01:57 +0000 2025","en",0,true,"1932559801751400637","1932559801751400637","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932548238189429188","https://x.com/JohnLemonNFT/status/1932548238189429188","@HollanderAdam Can you start to enforce royalties again for OG collections? For some the migration to a new contract isn’t worth it as it’s such a bad experience for collectors 

Would love to see OS stand for creators again and take action on this","Twitter for iPhone",0,0,3,0,116,"Tue Jun 10 21:19:39 +0000 2025","en",0,true,"1932519970824462513","1932519970824462513","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932544970008748349","https://x.com/JohnLemonNFT/status/1932544970008748349","@zubic_eth 😆","Twitter for iPhone",0,0,1,0,20,"Tue Jun 10 21:06:40 +0000 2025","qme",0,true,"1932538900440101169","1932538900440101169","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932526754142490641","https://x.com/JohnLemonNFT/status/1932526754142490641","@doodles Gm","Twitter for iPhone",0,0,0,0,46,"Tue Jun 10 19:54:17 +0000 2025","und",0,true,"1932423349445013940","1932423349445013940","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932524734748492273","https://x.com/JohnLemonNFT/status/1932524734748492273","@CryptoFrostyz @opensea I was hoping selfishly that OGs would really win from Opensea but not sure what the plan is. Farming gets old for sure","Twitter for iPhone",0,0,1,0,11,"Tue Jun 10 19:46:15 +0000 2025","en",0,true,"1932413618986865017","1932413618986865017","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523943405208043","https://x.com/JohnLemonNFT/status/1932523943405208043","@TheDogePoundNFT https://t.co/p9AJR0Pd2i","Twitter for iPhone",0,0,2,0,90,"Tue Jun 10 19:43:07 +0000 2025","qme",0,true,"1932523792623923423","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523655226863652","https://x.com/JohnLemonNFT/status/1932523655226863652","@W00DS_eth Go go go!!!","Twitter for iPhone",0,0,1,0,18,"Tue Jun 10 19:41:58 +0000 2025","en",0,true,"1932523535370735999","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523617587527790","https://x.com/JohnLemonNFT/status/1932523617587527790","@MorvyB https://t.co/J33LUKAAF3","Twitter for iPhone",0,0,1,0,9,"Tue Jun 10 19:41:49 +0000 2025","qme",0,true,"1932523387840008655","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932523240603189684","https://x.com/JohnLemonNFT/status/1932523240603189684","Come on, $ETH, let's go on the rocket ship again. It's time, it's time 🚀","Twitter for iPhone",0,3,22,0,415,"Tue Jun 10 19:40:19 +0000 2025","en",0,false,"","1932523240603189684","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932522281231675500","https://x.com/JohnLemonNFT/status/1932522281231675500","@pakcheok88 @TheDogePoundNFT Lets get it!","Twitter for iPhone",0,0,0,0,2,"Tue Jun 10 19:36:31 +0000 2025","en",0,true,"1932265393906950175","1932077302822699069","JohnLemonNFT","John Lemon 🍋 🐶",19779,2217,""
"1932622003451883891","https://x.com/JohnLemonNFT/status/1932622003451883891","@theneonbits Very smart!","Twitter for iPhone",0,0,0,0,18,"Wed Jun 11 02:12:46 +0000 2025","en",0,true,"1932621328240300075","1932595794097635755","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932620408743764023","https://x.com/JohnLemonNFT/status/1932620408743764023","@NGBxShpend @0xVai @DashboUGC You guys got teach me how to prompt this with my Doge Pound as well! So addicting trying this stuff!","Twitter for iPhone",0,0,1,0,14,"Wed Jun 11 02:06:26 +0000 2025","en",0,true,"1932443460994212223","1932275685566914989","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932615753947050232","https://x.com/JohnLemonNFT/status/1932615753947050232","@zubic_eth Remember when he said his memecoin was going to 1 billion MC? 🤣","Twitter for iPhone",0,1,1,0,26,"Wed Jun 11 01:47:56 +0000 2025","en",0,true,"1932613206649749702","1932613206649749702","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932608853373583611","https://x.com/JohnLemonNFT/status/1932608853373583611","@ericlamideas https://t.co/UebityMWVd","Twitter for iPhone",0,0,1,0,8,"Wed Jun 11 01:20:31 +0000 2025","qme",0,true,"1932607219344056660","1932594901096804691","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932608310659731492","https://x.com/JohnLemonNFT/status/1932608310659731492","@ericlamideas Haha yes Ill try some more tomorrow!","Twitter for iPhone",0,0,0,0,2,"Wed Jun 11 01:18:22 +0000 2025","en",0,true,"1932607219344056660","1932594901096804691","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
"1932605202898505945","https://x.com/JohnLemonNFT/status/1932605202898505945","@ericlamideas 😆 yes I know but still had to!","Twitter for iPhone",0,1,1,0,9,"Wed Jun 11 01:06:01 +0000 2025","en",0,true,"1932604658910134422","1932594901096804691","JohnLemonNFT","John Lemon 🍋 🐶",19775,2220,""
